ifim_site_name,ifim_da_sqmi,metric,flow of IFIM_pctChg_10to50% withdrawals,pctchg 20% withdrawal,pctchg  30% withdrawal,pctchg 40 % withdrawal,pctchg 50% withdrawal,pctchg 10% withdrawal,s_adminid,s_ftype,X,s_fstatus,s_admincode,in_dataset_tag,in_timespan,in_xvar,in_yvar,in_sampres,in_quantile,in_station_agg,in_glo,in_ghi,containing_hydrocode,out_p,out_n,out_rsq,out_rsq_adj,out_m,out_b,out_breakpoint,isheadwater,huc8,IFIM.study.HUC8,River.name.or.region,IFIM.site.name.s.,Drainage.area.mi2,MAF,s_name,nt_numblost_10pct,nt_numblost_20pct,nt_numblost_30pct,nt_numblost_40pct,nt_numblost_50pct,nt_pctlost_10pct,nt_pctlost_20pct,nt_pctlost_30pct,nt_pctlost_40pct,nt_pctlost_50pct,flow
Staunton,2975,rhg_yoy,Jan,67.10924128,134.9113952,249.7669705,371.7181817,26.90337902,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,rhsh_adult,Jan,-2.42756055,-7.166808427,-11.90605629,-16.64530417,0.702624739,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,rhsh_juv,Jan,33.06960915,50.28750498,67.5054008,84.72329663,14.78783727,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,rhsh_spawn,Jan,20.76733176,34.57529794,46.28428139,57.99326483,9.726900749,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,rhsh_yoy,Jan,33.90668051,57.72431797,80.77007023,109.1493513,18.32963992,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,rhsi_adult,Jan,23.50362662,25.1756058,26.84758499,28.51956417,17.02495327,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,rhsi_yoy,Jan,90.71788357,179.3436745,333.6848127,450.1052969,34.77610887,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,cc_juv_summ,Jan,1.965047055,3.136614156,4.677643589,6.279863851,0.934007115,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,cc_juv_fall,Jan,78.15568882,177.5584462,370.114273,658.7348571,33.73464592,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,we_adult,Jan,-36.80513865,-55.35742334,-69.4574806,-81.41330708,-17.52035765,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,we_fry,Jan,-9.507276184,-14.3574842,-15.18075498,1.982204678,-4.918329245,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,we_juv,Jan,-0.279749843,-7.837065815,-15.39438179,-22.95169777,3.769534794,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,stb_adult,Jan,-20.33724373,-31.31168512,-42.28612651,-53.26056789,-9.697555045,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,stb_spawn,Jan,-23.67889649,-37.5052548,-51.33161309,-65.15797138,-10.57609909,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,stb_fry,Jan,-23.6425579,-37.47198532,-51.30141274,-65.13084016,-10.54080183,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,stb_juv,Jan,-20.33724373,-31.31168512,-42.28612651,-53.26056789,-9.697555045,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,spb_adult,Jan,-3.133451079,-6.030114101,-8.926777123,-11.82344014,-1.23418471,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,spb_spawn,Jan,-3.581055068,-8.147638156,-12.71422129,-17.28080437,-0.474750518,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,spb_fry,Jan,16.11930507,20.62692152,29.38151773,45.49293647,5.513274252,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,spb_juv,Jan,9.02424791,12.11850737,15.21276674,18.30702621,5.545205816,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,lmb_adult,Jan,-0.677449882,16.29383224,41.77317865,66.66822022,-4.070551421,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,lmb_spawn,Jan,30.16460056,57.000094,89.34961562,122.9200568,12.50426888,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,lmb_fry,Jan,27.62827052,57.5568807,78.85668433,89.28892178,7.189313742,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,lmb_juv,Jan,6.445589294,34.66496149,58.23580017,87.21174268,0.658468353,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,chub_adult,Jan,48.23740991,97.50299168,169.8199663,246.3694439,19.23103454,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
Staunton,2975,chub_spawn,Jan,63.36743576,90.28073888,174.6899453,324.0990094,30.4250352,379956,fe_quantreg,,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,0.000009,17,0.743,0.7259,3.5874,9.164,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.377970314,0.800505176,1.279535694,1.832535843,2.486596196,0.989777574,2.096254764,3.350675141,4.798797191,6.511562044,Jan
T8&9,11515.8,bg_fry,Jan,140.2401063,253.8423718,424.9938891,685.2419422,54.82284264,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,bg_juv,Jan,96.44169574,155.7438343,251.845617,371.6126122,40.89747331,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,bg_spawn,Jan,7.408667492,8.936870488,8.321649871,6.598473678,4.395299819,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,bg_adult,Jan,18.71073437,26.90038525,32.19679863,36.80153155,10.29645928,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,cc_fry,Jan,-22.00650005,-28.8372662,-36.1760299,-45.06140351,-12.09629892,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,cc_adult,Jan,-4.14487086,-6.71978693,-9.503636068,-12.61996693,-1.826019465,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,cc_spawn,Jan,1.047546801,1.52018701,0.811447101,-0.791595216,0.497349199,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,gd_spawn,Jan,-13.5877604,-21.22764448,-29.93981116,-38.63555915,-6.650323413,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,gd_juv,Jan,20.88154939,30.61361853,38.81836577,46.47742426,10.85113323,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,gd_adult,Jan,-6.85913971,-10.78629192,-17.01079161,-24.81024047,-3.273571734,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,gs_fry,Jan,20.05215682,29.15223016,37.58593929,45.07919318,9.581726979,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,gs_juv,Jan,-5.311645554,-8.511336248,-12.20522142,-15.05198096,-2.587730944,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,gs_adult,Jan,-5.253851884,-8.421500535,-12.10786148,-15.24144347,-2.576466681,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,gs_spawn,Jan,0,0,0,0,0,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,smb_fry,Jan,2.933403498,3.380144944,3.030731167,2.167845206,1.862375663,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,smb_juv,Jan,0,0,0,0,0,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,smb_spawn,Jan,0,0,0,-3.892686595,0,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,smb_inc,Jan,-17.41759728,-27.17862289,-38.48089899,-49.77218187,-6.758119379,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,smb_adult,Jan,-10.06635079,-14.70557824,-19.45777398,-25.13501464,-5.23237775,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
T8&9,11515.8,ws_fry,Jan,24.03584349,35.97704672,48.43360107,58.99908079,12.45484153,380011,fe_quantreg,,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_jan,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02070008,0,60,0.8668,0.8645,4.1479,5.6943,530,1,2070008,2070008,Middle Potomac,T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_jan )_ upper 80%,0.437024883,0.925577136,1.479452,2.118853605,2.87510519,0.973248455,2.061247662,3.29471943,4.718658085,6.402820054,Jan
