s_adminid,s_ftype,X,s_fstatus,s_admincode,in_dataset_tag,in_timespan,in_xvar,in_yvar,in_sampres,in_quantile,in_station_agg,in_glo,in_ghi,containing_hydrocode,out_p,out_n,out_rsq,out_rsq_adj,out_m,out_b,out_breakpoint,isheadwater,huc8,IFIM.study.HUC8,River.name.or.region,IFIM.site.name.s.,Drainage.area.mi2,MAF,s_name,nt_numblost_10pct,nt_numblost_20pct,nt_numblost_30pct,nt_numblost_40pct,nt_numblost_50pct,nt_pctlost_10pct,nt_pctlost_20pct,nt_pctlost_30pct,nt_pctlost_40pct,nt_pctlost_50pct
399272,fe_quantreg,NA,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_05050001,0,20,0.6092,0.5875,0.6391,1.6797,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%,0.067335906,0.142611044,0.227950957,0.326468656,0.442990363,0.960022357,2.033236045,3.249945374,4.654533213,6.315808024
399274,fe_quantreg,NA,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_05050002,0.0034,22,0.3559,0.3237,0.4778,1.669,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%,0.050341254,0.106617989,0.170419288,0.244072483,0.331185723,0.873747183,1.850513432,2.957879673,4.23624018,5.748219746
399294,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0294,15,0.3153,0.2626,0.2468,2.8076,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%,0.026002975,0.055071828,0.088027376,0.126071764,0.171068724,0.572638001,1.212792823,1.938540503,2.776354714,3.767278602
399294,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0294,15,0.3153,0.2626,0.2468,2.8076,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%,0.026002975,0.055071828,0.088027376,0.126071764,0.171068724,0.606584324,1.284687906,2.053458342,2.940938679,3.990605128
399294,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0294,15,0.3153,0.2626,0.2468,2.8076,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%,0.026002975,0.055071828,0.088027376,0.126071764,0.171068724,0.607333836,1.2862753,2.055995649,2.94457258,3.995536025
399294,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080106,0.0294,15,0.3153,0.2626,0.2468,2.8076,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%,0.026002975,0.055071828,0.088027376,0.126071764,0.171068724,0.608992041,1.289787222,2.061609141,2.952612157,4.00644505
399296,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.033,15,0.3043,0.2508,0.3967,2.7931,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%,0.041796517,0.088521047,0.14149295,0.202644525,0.274971487,0.737314408,1.561561791,2.496016403,3.574765084,4.850653969
399296,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02080207,0.033,15,0.3043,0.2508,0.3967,2.7931,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%,0.041796517,0.088521047,0.14149295,0.202644525,0.274971487,0.737957222,1.562923208,2.498192506,3.577881673,4.854882917
380298,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,2.00E-06,66,0.2972,0.2863,1.152,16.2718,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%,0.121375314,0.257061371,0.410889535,0.588471119,0.798505552,0.507303205,1.074419938,1.717363862,2.459588152,3.337453161
380298,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,2.00E-06,66,0.2972,0.2863,1.152,16.2718,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%,0.121375314,0.257061371,0.410889535,0.588471119,0.798505552,0.523064423,1.1078007,1.770720015,2.536004201,3.441143279
380298,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_02080201,2.00E-06,66,0.2972,0.2863,1.152,16.2718,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%,0.121375314,0.257061371,0.410889535,0.588471119,0.798505552,0.543401601,1.150872909,1.839567076,2.634606145,3.57493778
399279,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,5.00E-04,8,0.888,0.8694,0.5914,0.6832,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%,0.062310209,0.131967096,0.210937562,0.302102274,0.409927243,1.373920527,2.909833002,4.651106952,6.661260205,9.038766881
399279,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,5.00E-04,8,0.888,0.8694,0.5914,0.6832,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%,0.062310209,0.131967096,0.210937562,0.302102274,0.409927243,1.385947784,2.93530559,4.691822598,6.719572669,9.117891964
399279,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,5.00E-04,8,0.888,0.8694,0.5914,0.6832,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%,0.062310209,0.131967096,0.210937562,0.302102274,0.409927243,1.397620758,2.960027838,4.731338894,6.77616744,9.194686283
399279,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_benins,species,0.8,max,0,530,nhd_huc8_02070006,5.00E-04,8,0.888,0.8694,0.5914,0.6832,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_benins = f( erom_q0001e_may )_ upper 80%,0.062310209,0.131967096,0.210937562,0.302102274,0.409927243,1.525240357,3.230314009,5.163367085,7.394913091,10.03427182
407714,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,6.00E-04,11,0.747,0.7189,1.0181,1.3139,530,1,2070006,2070006,NF IFIM,Rt 648,743.1,674.1,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.107267541,0.22718245,0.36313076,0.520071568,0.705693145,1.350097388,2.85937786,4.570458935,6.545757071,8.882038894
407714,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,6.00E-04,11,0.747,0.7189,1.0181,1.3139,530,1,2070006,2070006,NF IFIM,Spring Hollow,695.1,630.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.107267541,0.22718245,0.36313076,0.520071568,0.705693145,1.361709405,2.883971007,4.609768875,6.6020563,8.958432188
407714,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,6.00E-04,11,0.747,0.7189,1.0181,1.3139,530,1,2070006,2070006,NF IFIM,Laurel Hill,654.1,591.9,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.107267541,0.22718245,0.36313076,0.520071568,0.705693145,1.372976,2.907832584,4.647909464,6.6566808,9.032553016
407714,fe_quantreg,NA,active,74542_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070006,6.00E-04,11,0.747,0.7189,1.0181,1.3139,530,1,2070006,2070006,NF IFIM,Plains Mill,331.6,315,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.107267541,0.22718245,0.36313076,0.520071568,0.705693145,1.49593657,3.168251377,5.064165537,7.252837809,9.841487672
407723,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0059,25,0.2858,0.2547,0.3531,4.3932,530,1,2070005,2070005,SF IFIM,Front Royal,1548.7,1712.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.037202798,0.078791988,0.125941923,0.180372528,0.244750269,0.529779208,1.122021975,1.793451447,2.568559888,3.485318594
407723,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0059,25,0.2858,0.2547,0.3531,4.3932,530,1,2070005,2070005,SF IFIM,Luray,1332.5,1483,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.037202798,0.078791988,0.125941923,0.180372528,0.244750269,0.533643257,1.130205663,1.806532339,2.587294186,3.510739452
407723,fe_quantreg,NA,active,74547_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070005,0.0059,25,0.2858,0.2547,0.3531,4.3932,530,1,2070005,2070005,SF IFIM,Lynnwood,1147.3,1247.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.037202798,0.078791988,0.125941923,0.180372528,0.244750269,0.538362907,1.140201434,1.822509681,2.610176746,3.541789151
407727,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.6049,84,0.0033,-0.0089,0.0236,5.4756,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.002486508,0.005266188,0.008417529,0.012055485,0.016358273,0.044076505,0.093349846,0.149211353,0.21369873,0.289971107
407727,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.6049,84,0.0033,-0.0089,0.0236,5.4756,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.002486508,0.005266188,0.008417529,0.012055485,0.016358273,0.044267188,0.093753693,0.149856866,0.214623226,0.291225571
407727,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.6049,84,0.0033,-0.0089,0.0236,5.4756,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.002486508,0.005266188,0.008417529,0.012055485,0.016358273,0.044271175,0.093762138,0.149870364,0.214642557,0.291251802
407727,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080106,0.6049,84,0.0033,-0.0089,0.0236,5.4756,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.002486508,0.005266188,0.008417529,0.012055485,0.016358273,0.044279964,0.093780751,0.149900116,0.214685168,0.291309621
407729,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,0.0022,37,0.2377,0.2159,0.4054,5.1517,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.042713153,0.090462396,0.144596022,0.207088708,0.281001867,0.527947516,1.118142626,1.787250656,2.559679189,3.473268236
407729,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080207,0.0022,37,0.2377,0.2159,0.4054,5.1517,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.042713153,0.090462396,0.144596022,0.207088708,0.281001867,0.528277015,1.118840473,1.788366101,2.561276716,3.475435945
402667,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6791,0.6716,0.3661,1.6029,530,1,2080106,2080106,Pamunkey,Pamunkey Coastal Plain,1078.7,1122.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.038572485,0.081692854,0.130578697,0.187013261,0.253761183,0.924097724,1.957151089,3.128330399,4.480357689,6.079466565
402667,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6791,0.6716,0.3661,1.6029,530,1,2080106,2080106,North Anna,NA Fall Zone,435.5,400.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.038572485,0.081692854,0.130578697,0.187013261,0.253761183,1.01583886,2.151450088,3.438899914,4.925151665,6.683014382
402667,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6791,0.6716,0.3661,1.6029,530,1,2080106,2080106,North Anna,NA Coastal plain,462.1,392.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.038572485,0.081692854,0.130578697,0.187013261,0.253761183,1.017942676,2.155905771,3.446021924,4.935351723,6.696854998
402667,fe_quantreg,NA,active,74550_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080106,0,45,0.6791,0.6716,0.3661,1.6029,530,1,2080106,2080106,North Anna,North Anna Piedmont,411.1,374.2,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.038572485,0.081692854,0.130578697,0.187013261,0.253761183,1.022609619,2.165789912,3.461820836,4.957978737,6.727557943
402685,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,8.00E-04,47,0.2232,0.206,0.2269,2.4045,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.023906301,0.050631272,0.080929545,0.115906334,0.157275095,0.611100915,1.294253617,2.068748272,2.962836735,4.020318938
402685,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,8.00E-04,47,0.2232,0.206,0.2269,2.4045,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.023906301,0.050631272,0.080929545,0.115906334,0.157275095,0.634117984,1.343001579,2.146667515,3.074431751,4.171743939
402685,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080201,8.00E-04,47,0.2232,0.206,0.2269,2.4045,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.023906301,0.050631272,0.080929545,0.115906334,0.157275095,0.664256399,1.406831876,2.248694517,3.220553613,4.370018951
402669,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080207,2.00E-06,28,0.5908,0.5751,0.6262,2.4698,530,1,2080207,2080207,Appomattox,Below Harvell Dam,1359.9,1406.6,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.065976755,0.139732492,0.22334985,0.319879006,0.434048764,0.941304008,1.993592361,3.186578503,4.563779932,6.192663495
402669,fe_quantreg,NA,active,74551_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02080207,2.00E-06,28,0.5908,0.5751,0.6262,2.4698,530,1,2080207,2080207,Appomattox,above Harvell Dam,1342,1389.2,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.065976755,0.139732492,0.22334985,0.319879006,0.434048764,0.942351966,1.995811837,3.190126135,4.568860809,6.199557816
402642,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_03010102,0,13,0.9421,0.9368,0.9542,1.0926,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.100535004,0.212923577,0.340339232,0.48742981,0.66140104,1.129803645,2.392816664,3.824702728,5.477693877,7.432767446
402642,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_03010102,0,13,0.9421,0.9368,0.9542,1.0926,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.100535004,0.212923577,0.340339232,0.48742981,0.66140104,1.140831463,2.416172533,3.862034989,5.5311607,7.505317403
402645,fe_quantreg,NA,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_05050001,1.00E-06,21,0.7152,0.7002,0.5392,1.5758,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.05681039,0.120319003,0.19231913,0.275437176,0.37374496,0.934954837,1.980145421,3.165084775,4.53299687,6.150893483
402647,fe_quantreg,NA,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_05050002,0,24,0.6934,0.6794,0.5265,0.4788,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.055472311,0.11748508,0.187789358,0.268949691,0.364941991,1.112010699,2.355132897,3.764468608,5.391427286,7.315710975
402677,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02070008,1.00E-06,41,0.4741,0.4606,0.2971,2.0603,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.031302609,0.066295949,0.105968126,0.151766293,0.205934027,0.642708712,1.361195925,2.175749544,3.116082688,4.228260739
402677,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_darter,species,0.8,max,0,530,nhd_huc8_02070008,1.00E-06,41,0.4741,0.4606,0.2971,2.0603,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_darter = f( erom_q0001e_may )_ upper 80%,0.031302609,0.066295949,0.105968126,0.151766293,0.205934027,0.64293058,1.361665819,2.176500628,3.117158381,4.229720364
407735,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,44,0.5733,0.5631,0.6981,3.7385,530,1,2070008,2070008,Middle Potomac,T11&12,11532.8,12816.6,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.073552176,0.155776513,0.248994778,0.356607368,0.483886047,0.711234771,1.5063276,2.407729504,3.448321635,4.679080899
407735,fe_quantreg,NA,active,74561_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02070008,0,44,0.5733,0.5631,0.6981,3.7385,530,1,2070008,2070008,Middle Potomac, T8&9,11515.8,12744.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.073552176,0.155776513,0.248994778,0.356607368,0.483886047,0.711506482,1.506903058,2.408649322,3.449638988,4.680868435
407748,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.0647,14,0.2563,0.1944,-0.4453,7.3839,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,-0.046917038,-0.099365823,-0.158827353,-0.22747065,-0.30865844,-1.254092095,-2.65604778,-4.245454047,-6.080288926,-8.250437977
407748,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_03010102,0.0647,14,0.2563,0.1944,-0.4453,7.3839,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,-0.046917038,-0.099365823,-0.158827353,-0.22747065,-0.30865844,-1.240778698,-2.627851271,-4.200384458,-6.015740795,-8.162851621
407702,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0034,34,0.2384,0.2146,0.2046,3.3655,530,1,2080201,2080201,upper james,Maury,668.4,768.1,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.021556762,0.045655171,0.072975694,0.104514923,0.141817913,0.456242625,0.966278487,1.544509456,2.212028122,3.001535131
407702,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0034,34,0.2384,0.2146,0.2046,3.3655,530,1,2080201,2080201,upper james,Craig,312.9,410.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.021556762,0.045655171,0.072975694,0.104514923,0.141817913,0.468951009,0.993193636,1.587530907,2.273642933,3.085141222
407702,fe_quantreg,NA,active,74553_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_02080201,0.0034,34,0.2384,0.2146,0.2046,3.3655,530,1,2080201,2080201,upper james,Dunlap,164.5,193.3,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.021556762,0.045655171,0.072975694,0.104514923,0.141817913,0.485232414,1.027676103,1.642648036,2.352581032,3.192253547
407705,fe_quantreg,NA,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_05050001,0.906,24,6.00E-04,-0.0448,0.0142,4.7351,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,0.001496119,0.003168638,0.005064784,0.007253724,0.00984269,0.030824805,0.065284006,0.104350626,0.149449728,0.202790645
407706,fe_quantreg,NA,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_cent,species,0.8,max,0,530,nhd_huc8_05050002,0.1258,15,0.1707,0.1069,-0.3584,6.064,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_cent = f( erom_q0001e_may )_ upper 80%,-0.037761209,-0.079974649,-0.1278323,-0.183079904,-0.24842395,-1.261157774,-2.671012218,-4.269373358,-6.114545879,-8.296921766
380260,fe_quantreg,NA,active,74535_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_05050002,3.00E-04,34,0.3432,0.3226,2.0778,8.4586,530,0,5050002,5050002,New River,New River near Pembroke to Glen Lyn,3725.7,5246.8,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%,0.218918079,0.463647671,0.741099199,1.061393481,1.440221212,0.833791524,1.765891147,2.822618543,4.042520795,5.485358919
380254,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,5.00E-06,17,0.761,0.745,3.4393,11.0558,530,0,3010102,3010102,Kerr Reservoir near clarksville,Head Kerr Reservoir,3245.1,3570.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%,0.362366422,0.767457616,1.226712135,1.756882568,2.383941098,0.924615197,1.958247046,3.130082188,4.482866581,6.082870918
380254,fe_quantreg,NA,active,74532_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_03010102,5.00E-06,17,0.761,0.745,3.4393,11.0558,530,0,3010102,3010102,Kerr Reservoir near clarksville,Staunton,2975,3262.9,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%,0.362366422,0.767457616,1.226712135,1.756882568,2.383941098,0.931988065,1.973862081,3.15504142,4.518612897,6.131375647
380258,fe_quantreg,NA,active,74534_fe_quantreg,bpj-530,full,erom_q0001e_may,aqbio_nt_total,species,0.8,max,0,530,nhd_huc8_05050001,0,31,0.6562,0.6444,2.3049,11.978,530,1,5050001,5050001,New River,new river  claytor lake to Pembroke,2839.7,4215.7,Quantile Regression_ aqbio_nt_total = f( erom_q0001e_may )_ upper 80%,0.242845453,0.514323571,0.822100078,1.17740198,1.597634936,0.777951577,1.647627449,2.633584635,3.771788674,5.117998322
